Date,GLD Tonnes,GLD Flow (t),GLDM Tonnes,GLDM Flow (t),SGLN Tonnes,SGLN Flow (t),IAU Tonnes,IAU Flow (t),Total Tonnes,Total Flow (t)
2018-06-01,836.42,-10.61,,,74.42,0,286.09,0.08,1196.93,-10.53
2018-06-04,836.42,0,,,74.52,0.1,285.21,-0.88,1196.15,-0.78
2018-06-05,836.13,-0.29,,,74.53,0.01,282.68,-2.53,1193.34,-2.81
2018-06-06,832.59,-3.54,,,74.5,-0.03,281.51,-1.17,1188.6,-4.74
2018-06-07,832.59,0,,,74.4,-0.1,278.54,-2.97,1185.53,-3.07
2018-06-08,828.76,-3.83,,,74.41,0.01,277.93,-0.61,1181.1,-4.43
2018-06-11,828.76,0,,,74.46,0.05,277.1,-0.83,1180.32,-0.78
2018-06-12,828.76,0,,,74.45,-0.01,276.69,-0.41,1179.9,-0.42
2018-06-13,828.76,0,,,74.59,0.14,276.78,0.09,1180.13,0.23
2018-06-14,828.76,0,,,74.38,-0.21,276.71,-0.07,1179.85,-0.28
2018-06-15,828.76,0,,,74.33,-0.05,276.67,-0.04,1179.76,-0.09
2018-06-18,828.76,0,,,74.47,0.14,273.58,-3.09,1176.81,-2.95
2018-06-19,828.76,0,,,75.64,1.17,273.62,0.04,1178.02,1.21
2018-06-20,828.76,0,,,75.56,-0.08,273.6,-0.02,1177.92,-0.1
2018-06-21,824.63,-4.13,,,75.87,0.31,273.07,-0.53,1173.57,-4.35
2018-06-22,824.63,0,,,75.84,-0.03,272.15,-0.92,1172.62,-0.95
2018-06-25,820.21,-4.42,,,75.87,0.03,272.03,-0.12,1168.11,-4.51
2018-06-26,824.63,4.42,0.62,0,75.04,-0.83,272.05,0.02,1172.34,3.61
2018-06-27,821.69,-2.94,0.62,0,75.05,0.01,271.65,-0.4,1169.01,-3.33
2018-06-28,820.51,-1.18,0.68,0.06,75.05,0,269.55,-2.1,1165.79,-3.22
2018-06-29,819.04,-1.47,0.68,0,75.1,0.05,268.8,-0.75,1163.62,-2.17
2018-07-02,809.31,-9.73,0.68,0,75.41,0.31,268.71,-0.09,1154.11,-9.51
2018-07-03,803.42,-5.89,0.68,0,76.6,1.19,268.19,-0.52,1148.89,-5.22
2018-07-04,,,,,76.6,0,,,1148.89,0
2018-07-05,803.42,0,0.68,0,85.19,8.59,266.87,-1.32,1156.16,7.27
2018-07-06,802.24,-1.18,0.78,0.1,88.57,3.38,266.28,-0.59,1157.87,1.71
2018-07-09,800.77,-1.47,1.03,0.25,88.78,0.21,266.56,0.28,1157.14,-0.73
2018-07-10,799.02,-1.75,1.34,0.31,89.07,0.29,266.41,-0.15,1155.84,-1.3
2018-07-11,799.02,0,1.77,0.43,89.51,0.44,266.01,-0.4,1156.31,0.47
2018-07-12,795.19,-3.83,1.77,0,89.21,-0.3,265.11,-0.9,1151.28,-5.03
2018-07-13,795.19,0,1.77,0,89.28,0.07,264.35,-0.76,1150.59,-0.69
2018-07-16,794.01,-1.18,1.77,0,89.31,0.03,264.26,-0.09,1149.35,-1.24
2018-07-17,794.01,0,1.77,0,89.2,-0.11,263.3,-0.96,1148.28,-1.07
2018-07-18,794.01,0,1.77,0,89.23,0.03,263.3,0,1148.31,0.03
2018-07-19,798.13,4.12,2.24,0.47,89.15,-0.08,262.28,-1.02,1151.8,3.49
2018-07-20,798.13,0,2.24,0,88.97,-0.18,262.34,0.06,1151.68,-0.12
2018-07-23,802.55,4.42,2.24,0,88.98,0.01,262.27,-0.07,1156.04,4.36
2018-07-24,802.55,0,2.24,0,88.68,-0.3,262.22,-0.05,1155.69,-0.35
2018-07-25,800.2,-2.35,2.24,0,88.8,0.12,262.22,0,1153.46,-2.23
2018-07-26,800.2,0,2.24,0,88.77,-0.03,262.25,0.03,1153.46,0
2018-07-27,800.2,0,2.24,0,93.07,4.3,262.28,0.03,1157.79,4.33
2018-07-30,800.2,0,2.24,0,93.37,0.3,262.32,0.04,1158.13,0.34
2018-07-31,800.2,0,2.24,0,93.04,-0.33,262.26,-0.06,1157.74,-0.39
2018-08-01,796.96,-3.24,2.24,0,93.04,0,262.23,-0.03,1154.47,-3.27
2018-08-02,796.96,0,2.24,0,93.56,0.52,262.33,0.1,1155.09,0.62
2018-08-03,794.89,-2.07,2.24,0,93.6,0.04,262.15,-0.18,1152.88,-2.21
2018-08-06,788.71,-6.18,2.71,0.47,92.72,-0.88,262.24,0.09,1146.38,-6.5
2018-08-07,787.53,-1.18,2.89,0.18,92.74,0.02,261.88,-0.36,1145.04,-1.34
2018-08-08,786.08,-1.45,2.89,0,92.51,-0.23,261.72,-0.16,1143.2,-1.84
2018-08-09,786.08,0,2.89,0,92.61,0.1,261.81,0.09,1143.39,0.19
2018-08-10,786.08,0,2.89,0,91.88,-0.73,261.8,-0.01,1142.65,-0.74
2018-08-13,784.6,-1.48,2.89,0,91.92,0.04,261.69,-0.11,1141.1,-1.55
2018-08-14,776.65,-7.95,2.89,0,91.92,0,261.74,0.05,1133.2,-7.9
2018-08-15,774.59,-2.06,2.89,0,92.09,0.17,261.28,-0.46,1130.85,-2.35
2018-08-16,773.41,-1.18,2.89,0,92.16,0.07,261.4,0.12,1129.86,-0.99
2018-08-17,772.24,-1.17,2.89,0,91.97,-0.19,261.39,-0.01,1128.49,-1.37
2018-08-20,772.24,0,2.89,0,91.97,0,261.46,0.07,1128.56,0.07
2018-08-21,768.7,-3.54,2.89,0,91.87,-0.1,261.39,-0.07,1124.85,-3.71
2018-08-22,768.7,0,2.89,0,91.88,0.01,261.29,-0.1,1124.76,-0.09
2018-08-23,767.23,-1.47,2.89,0,91.88,0,261.32,0.03,1123.32,-1.44
2018-08-24,764.58,-2.65,2.89,0,91.88,0,261.62,0.3,1120.97,-2.35
2018-08-27,764.58,0,2.89,0,,,261.63,0.01,1120.98,0.01
2018-08-28,759.87,-4.71,2.89,0,91.92,0.04,261.64,0.01,1116.32,-4.66
2018-08-29,759.87,0,2.89,0,91.91,-0.01,263.63,1.99,1118.3,1.98
2018-08-30,757.81,-2.06,2.89,0,92.05,0.14,263.54,-0.09,1116.29,-2.01
2018-08-31,755.16,-2.65,2.95,0.06,92.62,0.57,263.56,0.02,1114.29,-2
2018-09-04,746.91,-8.25,2.95,0,,,264.33,0.77,1106.81,-7.48
2018-09-05,746.91,0,2.95,0,,,264.97,0.64,1107.45,0.64
2018-09-06,746.91,0,2.95,0,,,264.88,-0.09,1107.36,-0.09
2018-09-07,745.44,-1.47,2.95,0,,,264.14,-0.74,1105.15,-2.21
2018-09-10,745.44,0,2.95,0,,,263.96,-0.18,1012.35,-0.18
2018-09-11,745.18,-0.26,2.95,0,,,264.67,0.71,1012.8,0.45
2018-09-12,745.18,0,2.95,0,,,265.24,0.57,1013.37,0.57
2018-09-13,742.53,-2.65,2.95,0,,,265.75,0.51,1011.23,-2.14
2018-09-14,742.53,0,3.17,0.22,,,265.64,-0.11,1011.34,0.11
2018-09-17,742.53,0,3.17,0,,,265.66,0.02,1011.36,0.02
2018-09-18,742.23,-0.3,3.48,0.31,,,266.2,0.54,1011.91,0.55
2018-09-19,742.23,0,3.48,0,,,266.56,0.36,1012.27,0.36
2018-09-20,742.23,0,3.48,0,,,266.37,-0.19,1012.08,-0.19
2018-09-21,742.23,0,3.48,0,,,266.43,0.06,1012.14,0.06
2018-09-24,742.23,0,4.88,1.4,,,266.47,0.04,1013.58,1.44
2018-09-25,742.23,0,4.88,0,,,266.43,-0.04,1013.54,-0.04
2018-09-26,742.23,0,5.78,0.9,,,267.64,1.21,1015.65,2.11
2018-09-27,742.23,0,6,0.22,,,267.53,-0.11,1015.76,0.11
2018-09-28,742.23,0,6,0,,,267.58,0.05,1015.81,0.05
2018-10-01,740.17,-2.06,6,0,83.52,,267.59,0.01,1097.28,-2.05
2018-10-02,737.82,-2.35,6.12,0.12,83.06,-0.46,267.66,0.07,1094.66,-2.62
2018-10-03,731.64,-6.18,6.12,0,83.06,0,269.03,1.37,1089.85,-4.81
2018-10-04,731.64,0,6.12,0,83.07,0.01,268.99,-0.04,1089.82,-0.03
2018-10-05,730.17,-1.47,6.12,0,82.84,-0.23,268.92,-0.07,1088.05,-1.77
2018-10-08,730.17,0,6.12,0,82.84,0,269.68,0.76,1088.81,0.76
2018-10-09,730.17,0,6.12,0,82.83,-0.01,269.53,-0.15,1088.65,-0.16
2018-10-10,738.99,8.82,6.12,0,82.18,-0.65,268.65,-0.88,1095.94,7.29
2018-10-11,738.99,0,6.34,0.22,82.23,0.05,268.83,0.18,1096.39,0.45
2018-10-12,744.64,5.65,6.34,0,81.68,-0.55,268.6,-0.23,1101.26,4.87
2018-10-15,748.76,4.12,6.34,0,81.71,0.03,268.66,0.06,1105.47,4.21
2018-10-16,748.76,0,6.34,0,81.8,0.09,268.73,0.07,1105.63,0.16
2018-10-17,748.76,0,6.34,0,81.85,0.05,270.19,1.46,1107.14,1.51
2018-10-18,748.76,0,6.34,0,82.3,0.45,271.34,1.15,1108.74,1.6
2018-10-19,745.82,-2.94,6.34,0,82.42,0.12,271.42,0.08,1106,-2.74
2018-10-22,747.88,2.06,6.34,0,82.63,0.21,271.5,0.08,1108.35,2.35
2018-10-23,747.88,0,6.72,0.38,82.84,0.21,271.48,-0.02,1108.92,0.57
2018-10-24,749.64,1.76,6.72,0,82.98,0.14,272.49,1.01,1111.83,2.91
2018-10-25,749.64,0,6.72,0,83.79,0.81,272.67,0.18,1112.82,0.99
2018-10-26,749.64,0,6.72,0,84.37,0.58,272.69,0.02,1113.42,0.6
2018-10-29,754.94,5.3,6.72,0,83.58,-0.79,272.68,-0.01,1117.92,4.5
2018-10-30,754.94,0,6.96,0.24,83.64,0.06,272.73,0.05,1118.27,0.35
2018-10-31,754.06,-0.88,6.96,0,83.99,0.35,272.5,-0.23,1117.51,-0.76
2018-11-01,760.82,6.76,6.96,0,83.49,-0.5,272.61,0.11,1123.88,6.37
2018-11-02,759.06,-1.76,7.09,0.13,83.61,0.12,272.64,0.03,1122.4,-1.48
2018-11-05,757.29,-1.77,7.87,0.78,85.28,1.67,272.61,-0.03,1123.05,0.65
2018-11-06,756.7,-0.59,7.87,0,87.21,1.93,272.53,-0.08,1124.31,1.26
2018-11-07,755.23,-1.47,7.87,0,87.49,0.28,272.67,0.14,1123.26,-1.05
2018-11-08,755.23,0,7.87,0,87.49,0,272.78,0.11,1123.37,0.11
2018-11-09,755.23,0,7.87,0,87.52,0.03,272.83,0.05,1123.45,0.08
2018-11-12,762,6.77,7.87,0,87.52,0,272.75,-0.08,1130.14,6.69
2018-11-13,761.15,-0.85,7.87,0,87.76,0.24,271.48,-1.27,1128.26,-1.88
2018-11-14,761.15,0,7.87,0,88.26,0.5,271.46,-0.02,1128.74,0.48
2018-11-15,761.15,0,7.86,-0.01,88.3,0.04,271.4,-0.06,1128.71,-0.03
2018-11-16,759.68,-1.47,7.86,0,88.35,0.05,271.38,-0.02,1127.27,-1.44
2018-11-19,760.86,1.18,7.86,0,88.37,0.02,271.57,0.19,1128.66,1.39
2018-11-20,760.86,0,7.86,0,88.45,0.08,271.49,-0.08,1128.66,0
2018-11-21,762.92,2.06,7.86,0,88.49,0.04,271.5,0.01,1130.77,2.11
2018-11-22,,,,,88.21,-0.28,,,1130.49,-0.28
2018-11-23,762.92,0,7.86,0,88.13,-0.08,271.59,0.09,1130.5,0.01
2018-11-26,761.74,-1.18,7.86,0,90.37,2.24,271.42,-0.17,1131.39,0.89
2018-11-27,761.74,0,7.86,0,90.52,0.15,271.45,0.03,1131.57,0.18
2018-11-28,761.74,0,7.86,0,90.36,-0.16,271.6,0.15,1131.56,-0.01
2018-11-29,761.74,0,7.86,0,89.33,-1.03,271.76,0.16,1130.69,-0.87
2018-11-30,761.74,0,7.86,0,89.2,-0.13,271.84,0.08,1130.64,-0.05
2018-12-03,758.21,-3.53,7.86,0,89.23,0.03,271.8,-0.04,1127.1,-3.54
2018-12-04,758.21,0,7.93,0.07,89.28,0.05,272.15,0.35,1127.57,0.47
2018-12-05,,,,,89.24,-0.04,,,1127.53,-0.04
2018-12-06,758.21,0,8.11,0.18,89.24,0,272.34,0.19,1127.9,0.37
2018-12-07,759.73,1.52,8.11,0,90.68,1.44,272.09,-0.25,1130.61,2.71
2018-12-10,760.32,0.59,8.11,0,91.43,0.75,272.11,0.02,1131.97,1.36
2018-12-11,763.56,3.24,8.11,0,91.49,0.06,272.13,0.02,1135.29,3.32
2018-12-12,763.56,0,8.11,0,93.66,2.17,274.75,2.62,1140.08,4.79
2018-12-13,763.56,0,8.33,0.22,97.39,3.73,274.72,-0.03,1144,3.92
2018-12-14,763.56,0,8.33,0,97.4,0.01,274.75,0.03,1144.04,0.04
2018-12-17,763.56,0,8.33,0,97.4,0,274.75,0,1144.04,0
2018-12-18,771.79,8.23,8.33,0,97.63,0.23,274.64,-0.11,1152.39,8.35
2018-12-19,771.79,0,8.33,0,98.35,0.72,274.93,0.29,1153.4,1.01
2018-12-20,769.14,-2.65,8.33,0,98.58,0.23,275.03,0.1,1151.08,-2.32
2018-12-21,772.67,3.53,8.33,0,101.55,2.97,275.82,0.79,1158.37,7.29
2018-12-24,774.14,1.47,8.67,0.34,104.4,2.85,276.64,0.82,1163.85,5.48
2018-12-26,790.02,15.88,8.67,0,,,277.78,1.14,1180.87,17.02
2018-12-27,787.67,-2.35,9.04,0.37,104.63,0.23,279.69,1.91,1181.03,0.16
2018-12-28,787.67,0,9.63,0.59,104.86,0.23,279.81,0.12,1181.97,0.94
2018-12-31,787.67,0,9.63,0,104.86,0,280.28,0.47,1182.44,0.47
2019-01-02,795.31,7.64,9.63,0,105.41,0.55,280.24,-0.04,1190.59,8.15
2019-01-03,795.31,0,9.63,0,105.53,0.12,281.89,1.65,1192.36,1.77
2019-01-04,798.25,2.94,9.98,0.35,106.13,0.6,283.11,1.22,1197.47,5.11
2019-01-07,796.78,-1.47,9.98,0,106.65,0.52,284.84,1.73,1198.25,0.78
2019-01-08,796.53,-0.25,10.07,0.09,106.76,0.11,285.09,0.25,1198.45,0.2
2019-01-09,799.18,2.65,10.35,0.28,106.79,0.03,286,0.91,1202.32,3.87
2019-01-10,797.71,-1.47,10.72,0.37,106.11,-0.68,286.2,0.2,1200.74,-1.58
2019-01-11,797.71,0,11.09,0.37,105.45,-0.66,286.16,-0.04,1200.41,-0.33
2019-01-14,797.71,0,11.28,0.19,105.75,0.3,286.02,-0.14,1200.76,0.35
2019-01-15,797.71,0,11.28,0,105.74,-0.01,288.5,2.48,1203.23,2.47
2019-01-16,797.71,0,11.28,0,105.94,0.2,288.51,0.01,1203.44,0.21
2019-01-17,797.71,0,11.5,0.22,106.61,0.67,288.41,-0.1,1204.23,0.79
2019-01-18,809.76,12.05,11.5,0,106.75,0.14,288.46,0.05,1216.47,12.24
2019-01-21,,,,,106.75,0,,,1216.47,0
2019-01-22,809.76,0,11.81,0.31,106.78,0.03,289.07,0.61,1217.42,0.95
2019-01-23,809.76,0,11.81,0,106.8,0.02,289.12,0.05,1217.49,0.07
2019-01-24,809.76,0,11.81,0,106.73,-0.07,290.38,1.26,1218.68,1.19
2019-01-25,809.76,0,11.81,0,106.78,0.05,292.7,2.32,1221.05,2.37
2019-01-28,815.64,5.88,11.96,0.15,107.05,0.27,292.74,0.04,1227.39,6.34
2019-01-29,823.87,8.23,12.18,0.22,107.1,0.05,292.7,-0.04,1235.85,8.46
2019-01-30,823.87,0,12.18,0,107.24,0.14,292.1,-0.6,1235.39,-0.46
2019-01-31,823.87,0,12.18,0,107.29,0.05,292.43,0.33,1235.77,0.38
2019-02-01,817.4,-6.47,12.18,0,107.67,0.38,292.51,0.08,1229.76,-6.01
2019-02-04,813.29,-4.11,13.42,1.24,107.78,0.11,295.64,3.13,1230.13,0.37
2019-02-05,811.82,-1.47,14.11,0.69,107.86,0.08,295.66,0.02,1229.45,-0.68
2019-02-06,809.76,-2.06,14.26,0.15,108.16,0.3,295.59,-0.07,1227.77,-1.68
2019-02-07,803.29,-6.47,14.26,0,108.11,-0.05,296.09,0.5,1221.75,-6.02
2019-02-08,802.12,-1.17,14.26,0,108.12,0.01,295.94,-0.15,1220.44,-1.31
2019-02-11,802.12,0,14.26,0,108.23,0.11,296.21,0.27,1220.82,0.38
2019-02-12,798.89,-3.23,14.26,0,108.47,0.24,298.28,2.07,1219.9,-0.92
2019-02-13,796.85,-2.04,14.26,0,108.45,-0.02,298.69,0.41,1218.25,-1.65
2019-02-14,796.85,0,14.26,0,108.57,0.12,298.91,0.22,1218.59,0.34
2019-02-15,793.03,-3.82,14.26,0,108.49,-0.08,298.94,0.03,1214.72,-3.87
2019-02-18,,,,,108.49,0,,,1214.72,0
2019-02-19,792.45,-0.58,14.26,0,108.5,0.01,298.99,0.05,1214.2,-0.52
2019-02-20,794.5,2.05,14.26,0,107.77,-0.73,298.95,-0.04,1215.48,1.28
2019-02-21,789.51,-4.99,14.7,0.44,111.11,3.34,299.99,1.04,1215.31,-0.17
2019-02-22,789.51,0,14.7,0,111.14,0.03,300.02,0.03,1215.37,0.06
2019-02-25,788.33,-1.18,14.7,0,108.57,-2.57,300.05,0.03,1211.65,-3.72
2019-02-26,788.33,0,14.7,0,109.99,1.42,299.99,-0.06,1213.01,1.36
2019-02-27,788.33,0,14.7,0,110.01,0.02,299.8,-0.19,1212.84,-0.17
2019-02-28,784.22,-4.11,15.07,0.37,105.25,-4.76,299.48,-0.32,1204.02,-8.82
2019-03-01,772.46,-11.76,15.07,0,104.79,-0.46,299.79,0.31,1192.11,-11.91
2019-03-04,766.59,-5.87,15.26,0.19,104.53,-0.26,302.59,2.8,1188.97,-3.14
2019-03-05,766.59,0,15.26,0,104.19,-0.34,301.58,-1.01,1187.62,-1.35
2019-03-06,766.59,0,15.26,0,103.93,-0.26,301.27,-0.31,1187.05,-0.57
2019-03-07,766.59,0,15.26,0,103.73,-0.2,301.03,-0.24,1186.61,-0.44
2019-03-08,766.59,0,15.26,0,103.81,0.08,300.56,-0.47,1186.22,-0.39
2019-03-11,769.53,2.94,15.26,0,103.76,-0.05,300.75,0.19,1189.3,3.08
2019-03-12,772.46,2.93,15.26,0,104.44,0.68,300.73,-0.02,1192.89,3.59
2019-03-13,772.46,0,15.26,0,103.97,-0.47,300.85,0.12,1192.54,-0.35
2019-03-14,772.46,0,15.26,0,104.52,0.55,300.84,-0.01,1193.08,0.54
2019-03-15,771.04,-1.42,15.26,0,104.59,0.07,300.98,0.14,1191.87,-1.21
2019-03-18,779.27,8.23,15.25,-0.01,105.9,1.31,300.99,0.01,1201.41,9.54
2019-03-19,778.09,-1.18,15.25,0,105.91,0.01,300.33,-0.66,1199.58,-1.83
2019-03-20,778.09,0,15.53,0.28,105.95,0.04,300.3,-0.03,1199.87,0.29
2019-03-21,778.09,0,15.53,0,106.17,0.22,300.38,0.08,1200.17,0.3
2019-03-22,781.03,2.94,15.53,0,106.47,0.3,300.48,0.1,1203.51,3.34
2019-03-25,781.03,0,15.53,0,106.11,-0.36,300.27,-0.21,1202.94,-0.57
2019-03-26,784.26,3.23,15.53,0,105.47,-0.64,301.19,0.92,1206.45,3.51
2019-03-27,784.26,0,15.53,0,105.62,0.15,301.27,0.08,1206.68,0.23
2019-03-28,784.26,0,15.53,0,106.23,0.61,301.56,0.29,1207.58,0.9
2019-03-29,784.26,0,15.53,0,105.7,-0.53,301.5,-0.06,1206.99,-0.59
2019-04-01,772.8,-11.46,15.53,0,105.76,0.06,301.47,-0.03,1195.56,-11.43
2019-04-02,768.1,-4.7,15.81,0.28,105.98,0.22,301.05,-0.42,1190.94,-4.62
2019-04-03,764.29,-3.81,15.72,-0.09,105.99,0.01,301.9,0.85,1187.9,-3.04
2019-04-04,762.55,-1.74,15.72,0,105.96,-0.03,302.15,0.25,1186.38,-1.52
2019-04-05,761.67,-0.88,15.72,0,106.03,0.07,302.14,-0.01,1185.56,-0.82
2019-04-08,760.49,-1.18,15.72,0,105.8,-0.23,302.13,-0.01,1184.14,-1.42
2019-04-09,757.85,-2.64,15.72,0,104.41,-1.39,302.61,0.48,1180.59,-3.55
2019-04-10,757.85,0,15.72,0,104.67,0.26,302.53,-0.08,1180.77,0.18
2019-04-11,757.85,0,15.72,0,104.49,-0.18,302.8,0.27,1180.86,0.09
2019-04-12,757.85,0,15.72,0,104.46,-0.03,302.88,0.08,1180.91,0.05
2019-04-15,754.03,-3.82,15.72,0,103.38,-1.08,302.45,-0.43,1175.58,-5.33
2019-04-16,752.27,-1.76,15.72,0,103.37,-0.01,302.43,-0.02,1173.79,-1.79
2019-04-17,752.86,0.59,15.72,0,103.18,-0.19,300.52,-1.91,1172.28,-1.51
2019-04-18,751.68,-1.18,15.72,0,103.09,-0.09,297.43,-3.09,1167.92,-4.36
2019-04-22,751.68,0,15.72,0,,,297.8,0.37,1168.29,0.37
2019-04-23,749.63,-2.05,15.72,0,103.11,0.02,297.79,-0.01,1166.25,-2.04
2019-04-24,747.87,-1.76,15.5,-0.22,103.11,0,298.52,0.73,1165,-1.25
2019-04-25,747.87,0,15.5,0,102.94,-0.17,297.78,-0.74,1164.09,-0.91
2019-04-26,746.69,-1.18,15.5,0,99.92,-3.02,295.99,-1.79,1158.1,-5.99
2019-04-29,746.69,0,15.5,0,99.8,-0.12,295.41,-0.58,1157.4,-0.7
2019-04-30,746.69,0,15.38,-0.12,99.82,0.02,295.49,0.08,1157.38,-0.02
2019-05-01,746.69,0,15.38,0,99.35,-0.47,295.39,-0.1,1156.81,-0.57
2019-05-02,745.52,-1.17,15.38,0,98.83,-0.52,294.3,-1.09,1154.03,-2.78
2019-05-03,740.82,-4.7,15.38,0,98.83,0,293.17,-1.13,1148.2,-5.83
2019-05-06,739.64,-1.18,15.38,0,,,291.12,-2.05,1144.97,-3.23
2019-05-07,739.94,0.3,15.38,0,98.77,-0.06,291,-0.12,1145.09,0.12
2019-05-08,739.94,0,15.47,0.09,98.78,0.01,289.33,-1.67,1143.52,-1.57
2019-05-09,739.94,0,15.47,0,98.93,0.15,288.41,-0.92,1142.75,-0.77
2019-05-10,733.23,-6.71,15.47,0,98.91,-0.02,286.45,-1.96,1134.06,-8.69
2019-05-13,736.46,3.23,15.47,0,99.3,0.39,285.15,-1.3,1136.38,2.32
2019-05-14,736.46,0,15.68,0.21,99.35,0.05,284.74,-0.41,1136.23,-0.15
2019-05-15,733.23,-3.23,15.68,0,99.52,0.17,284.59,-0.15,1133.02,-3.21
2019-05-16,733.23,0,15.84,0.16,100.06,0.54,284.76,0.17,1133.89,0.87
2019-05-17,736.17,2.94,15.84,0,100.45,0.39,284.62,-0.14,1137.08,3.19
2019-05-20,736.17,0,15.84,0,100.46,0.01,284.37,-0.25,1136.84,-0.24
2019-05-21,739.69,3.52,15.84,0,100.93,0.47,284.48,0.11,1140.94,4.1
2019-05-22,738.81,-0.88,15.84,0,100.98,0.05,283.78,-0.7,1139.41,-1.53
2019-05-23,738.81,0,15.99,0.15,101.2,0.22,283.56,-0.22,1139.56,0.15
2019-05-24,738.81,0,15.99,0,101.18,-0.02,283.58,0.02,1139.56,0
2019-05-28,737.34,-1.47,16.15,0.16,101.23,0.05,282.95,-0.63,1137.67,-1.89
2019-05-29,740.86,3.52,16.15,0,101.23,0,283.14,0.19,1141.38,3.71
2019-05-30,740.86,0,16.15,0,101.47,0.24,282.65,-0.49,1141.13,-0.25
2019-05-31,743.21,2.35,16.65,0.5,101.23,-0.24,282.65,0,1143.74,2.61
2019-06-03,759.65,16.44,16.65,0,101.59,0.36,283.04,0.39,1160.93,17.19
2019-06-04,759.65,0,16.65,0,103.07,1.48,282.23,-0.81,1161.6,0.67
2019-06-05,757.59,-2.06,16.86,0.21,113.18,10.11,282.38,0.15,1170.01,8.41
2019-06-06,757.59,0,16.86,0,113.36,0.18,281.84,-0.54,1169.65,-0.36
2019-06-07,756.42,-1.17,17.02,0.16,114.42,1.06,281.86,0.02,1169.72,0.07
2019-06-10,756.42,0,17.02,0,114.48,0.06,281.77,-0.09,1169.69,-0.03
2019-06-11,756.18,-0.24,17.02,0,114.83,0.35,281.71,-0.06,1169.74,0.05
2019-06-12,759.7,3.52,17.02,0,115.02,0.19,281.77,0.06,1173.51,3.77
2019-06-13,759.7,0,17.02,0,115.29,0.27,283.59,1.82,1175.6,2.09
2019-06-14,764.1,4.4,17.02,0,115.26,-0.03,284.89,1.3,1181.27,5.67
2019-06-17,764.1,0,17.17,0.15,115.26,0,286.16,1.27,1182.69,1.42
2019-06-18,764.1,0,17.17,0,115.55,0.29,286.89,0.73,1183.71,1.02
2019-06-19,764.1,0,17.17,0,115.65,0.1,288,1.11,1184.92,1.21
2019-06-20,764.1,0,17.17,0,119.7,4.05,288.8,0.8,1189.77,4.85
2019-06-21,799.03,34.93,17.33,0.16,119.31,-0.39,288.82,0.02,1224.49,34.72
2019-06-24,801.96,2.93,17.33,0,120.81,1.5,288.79,-0.03,1228.89,4.4
2019-06-25,799.61,-2.35,17.64,0.31,120.94,0.13,289.96,1.17,1228.15,-0.74
2019-06-26,797.85,-1.76,17.48,-0.16,120.06,-0.88,292.34,2.38,1227.73,-0.42
2019-06-27,795.8,-2.05,17.48,0,119.98,-0.08,293.62,1.28,1226.88,-0.85
2019-06-28,794.04,-1.76,17.48,0,121.81,1.83,294.65,1.03,1227.98,1.1
2019-07-01,800.2,6.16,17.48,0,121.94,0.13,294.68,0.03,1234.3,6.32
2019-07-02,798.44,-1.76,17.7,0.22,122.1,0.16,295.44,0.76,1233.68,-0.62
2019-07-03,798.44,0,17.7,0,121.94,-0.16,295.56,0.12,1233.64,-0.04
2019-07-04,,,,,121.36,-0.58,,,1233.06,-0.58
2019-07-05,796.97,-1.47,17.7,0,120.18,-1.18,294.92,-0.64,1229.77,-3.29
2019-07-08,795.8,-1.17,17.7,0,120.17,-0.01,295.57,0.65,1229.24,-0.53
2019-07-09,794.08,-1.72,17.82,0.12,120.23,0.06,294.85,-0.72,1226.98,-2.26
2019-07-10,800.54,6.46,18.04,0.22,120.24,0.01,295.09,0.24,1233.91,6.93
2019-07-11,800.54,0,18.04,0,120.34,0.1,295.26,0.17,1234.18,0.27
2019-07-12,800.54,0,18.04,0,121.35,1.01,295.24,-0.02,1235.17,0.99
2019-07-15,800.54,0,18.04,0,121.47,0.12,295.12,-0.12,1235.17,0
2019-07-16,799.37,-1.17,18.04,0,122.61,1.14,296.31,1.19,1236.33,1.16
2019-07-17,803.18,3.81,18.44,0.4,122.62,0.01,296.21,-0.1,1240.45,4.12
2019-07-18,814.62,11.44,18.44,0,123.74,1.12,296.25,0.04,1253.05,12.6
2019-07-19,820.49,5.87,18.75,0.31,123.86,0.12,297.09,0.84,1260.19,7.14
2019-07-22,825.18,4.69,18.75,0,124.35,0.49,300.12,3.03,1268.4,8.21
2019-07-23,823.13,-2.05,19,0.25,124.49,0.14,300.6,0.48,1267.22,-1.18
2019-07-24,822.25,-0.88,19.09,0.09,124.74,0.25,301.45,0.85,1267.53,0.31
2019-07-25,819.32,-2.93,19.09,0,124.37,-0.37,301.53,0.08,1264.31,-3.22
2019-07-26,818.14,-1.18,19.09,0,124.46,0.09,301.51,-0.02,1263.2,-1.11
2019-07-29,824.89,6.75,19.09,0,126.09,1.63,302.21,0.7,1272.28,9.08
2019-07-30,824.89,0,19.09,0,126.14,0.05,306.75,4.54,1276.87,4.59
2019-07-31,823.42,-1.47,19.19,0.1,126.85,0.71,307.93,1.18,1277.39,0.52
2019-08-01,827.82,4.4,19.19,0,127.14,0.29,308.59,0.66,1282.74,5.35
2019-08-02,830.76,2.94,19.19,0,127.22,0.08,309.5,0.91,1286.67,3.93
2019-08-05,835.16,4.4,19.19,0,127.59,0.37,309.97,0.47,1291.91,5.24
2019-08-06,836.92,1.76,19.19,0,127.83,0.24,309.97,0,1293.91,2
